name,slug,country,city,homepage,lat,lng,programs
"haskoli islands","haskoli-islands","Island","Reykjavik","","64.14018315","-21.95396327335172","{'litteraturvitenskap, master':[{'report_id': '1048', 'year': '2018'}],}"
"upv - fakultet etsii","upv---fakultet-etsii","Spania","Valéncia","","39.4697065","-0.3763353","{'energi og miljø - energiforsyning og klimatisering av bygninger':[{'report_id': '1026', 'year': '2017'}],}"
"georg-august-universität göttingen","georg-august-universitat-gottingen","Tyskland","Göttingen","","51.528507950000005","9.932326043485615","{'master i nordisk litteratur':[{'report_id': '1024', 'year': '2018'}],}"
"le mans université (tidligere université du maine)","le-mans-universite-(tidligere-universite-du-maine)","Frankrike","Le Mans","","48.0073849","0.1967849","{'elektronisk systemdesign og innovasjon':[{'report_id': '1011', 'year': '2017'}],}"
"universty of minnesota","universty-of-minnesota","USA","Minnesota","","45.9896587","-94.6113288","{'energi og miljø':[{'report_id': '1000', 'year': '2018'}],}"
"university of minnesota","university-of-minnesota","USA","Minneapolis","","44.9772995","-93.2654692","{'energi og miljø':[{'report_id': '981', 'year': '2018'}, {'report_id': '919', 'year': '2018'}, {'report_id': '838', 'year': '2017'}, {'report_id': '569', 'year': '2016'}, {'report_id': '294', 'year': '2016'}],'bachelor engelsk':[{'report_id': '713', 'year': '2017'}],'fysikk og matematikk':[{'report_id': '215', 'year': '2016'}],}"
"universiteit utrecht","universiteit-utrecht","Nederland","Amersfoort og Utrecht","","52.080985600000005","5.12768396945229","{'lektorutdanning i realfag':[{'report_id': '976', 'year': '2018'}],'ppu':[{'report_id': '975', 'year': '2018'}],}"
"etsam","etsam","Spania","Madrid","","40.44032545","-3.7306298999999994","{'arkitektur':[{'report_id': '971', 'year': '2017'}],}"
"université de pau et des pays de ladour","universite-de-pau-et-des-pays-de-ladour","Frankrike","Pau","","43.2957547","-0.3685668","{'petroleumsfag':[{'report_id': '966', 'year': '2018'}],}"
"christ university","christ-university","India","Bangalore","","12.93396825","77.60635831895709","{'sosialt arbeid':[{'report_id': '950', 'year': '2018'}, {'report_id': '949', 'year': '2018'}, {'report_id': '920', 'year': '2018'}],}"
"england","england","Storbritannia","York","","53.9370218","-1.069777232854669","{'lektor språk':[{'report_id': '912', 'year': '2018'}],}"
"stockholms universitet","stockholms-universitet","Sverige","Stockholm","","59.363333600000004","18.05879425982729","{'sosialantropologi':[{'report_id': '909', 'year': '2018'}],'master i arbeids- og organisasjonspsykologi':[{'report_id': '905', 'year': '2017'}],}"
"aalborg universitet","aalborg-universitet","Danmark","Aalborg","","57.015907049999996","9.975308243557345","{'mlreal':[{'report_id': '908', 'year': '2018'}],'psykologi':[{'report_id': '840', 'year': '2017'}],'psykologi bachelor':[{'report_id': '350', 'year': '2017'}],}"
"österreich","osterreich","Østerrike","Innsbruck","","47.2772636","11.43105","{'medisin':[{'report_id': '899', 'year': '2018'}],}"
"edinburgh napier university","edinburgh-napier-university","Storbritannia","Edinburgh","","55.93110635","-3.2093902303057424","{'industriell kjemi og bioteknologi':[{'report_id': '893', 'year': '2018'}],}"
"tu darmstadt","tu-darmstadt","Tyskland","Darmstadt","","49.86115175","8.681943998674633","{'industriell kjemi og bioteknologi':[{'report_id': '876', 'year': '2017'}],}"
"boise state university","boise-state-university","USA","Boise","","43.6041412","-116.20330587169997","{'elektroingjeniør':[{'report_id': '869', 'year': '2018'}],}"
"universitet utrecht","universitet-utrecht","Nederland","Utrecht","","52.08340265","5.148315067762755","{'lektorutdanning med språk':[{'report_id': '866', 'year': '2018'}],}"
"université pierre et marie curie","universite-pierre-et-marie-curie","Frankrike","PARIS","","48.8443198","2.3436830681843577","{'fysikk og matematikk':[{'report_id': '854', 'year': '2017'}],}"
"tohoku university","tohoku-university","Japan","Sendai","","38.22613509999999","140.85505933153806","{'materialteknologi':[{'report_id': '843', 'year': '2017'}],}"
"unsa","unsa","Bosnia and Herzegovina","Sarajevo","","43.8519774","18.3866868","{'sustainable architecture':[{'report_id': '832', 'year': '2017'}],}"
"fudan university","fudan-university","Kina","shanghai","","31.1924421","121.59380143234378","{'ledelse av teknologi':[{'report_id': '786', 'year': '2017'}],}"
"university of washington","university-of-washington","USA","Seattle","","47.6543466","-122.30806059473039","{'filmvitenskap':[{'report_id': '776', 'year': '2017'}],'datateknologi':[{'report_id': '194', 'year': '2016'}],}"
"california","california","USA","Berkeley","","37.875499649999995","-122.23906851395179","{'ingeniørvitenskap & ikt':[{'report_id': '758', 'year': '2017'}],}"
"puc-rio - pontifícia universidade católica do rio de janeiro","puc-rio---pontificia-universidade-catolica-do-rio-de-janeiro","Brazil","Rio De Janeiro","","-22.9110137","-43.2093727","{'bygg- og miljøteknikk':[{'report_id': '755', 'year': '2017'}],}"
"the university of modena and reggio emilia (unimore)","the-university-of-modena-and-reggio-emilia-(unimore)","Italia","Modena","","44.5384728","10.935960870530739","{'biology (masters programme)':[{'report_id': '753', 'year': '2017'}],}"
"california state university monterey bay","california-state-university-monterey-bay","USA","Seaside/Marina, California","","36.693415","-121.8037063","{'master of interaction design':[{'report_id': '746', 'year': '2017'}],}"
"sophiahemmet högskola","sophiahemmet-hogskola","Sverige","Stockholm","","59.3463221","18.0770881","{'sykepleie bachelor':[{'report_id': '737', 'year': '2017'}, {'report_id': '660', 'year': '2017'}, {'report_id': '658', 'year': '2017'}],}"
"syddansk universitet","syddansk-universitet","Danmark","Odense","","55.367853249999996","10.42805340701966","{'samfunnsøkonomi master':[{'report_id': '717', 'year': '2017'}, {'report_id': '699', 'year': '2017'}],}"
"emily carr university for art + design","emily-carr-university-for-art-+-design","Canada","Vancouver","","49.2608724","-123.113952","{'industriell design':[{'report_id': '715', 'year': '2017'}],}"
"hochschule luzern / lucerne university of applied sciences and arts","hochschule-luzern-/-lucerne-university-of-applied-sciences-and-arts","Sveits","Luzern","","47.0505452","8.3054682","{'økonomi og administrasjon':[{'report_id': '712', 'year': '2017'}],}"
"berlin school of economics and law","berlin-school-of-economics-and-law","Tyskland","Berlin","","52.5170365","13.3888599","{'økonomi og administrasjon':[{'report_id': '711', 'year': '2016'}, {'report_id': '468', 'year': '2016'}],}"
"universitetet i bonn","universitetet-i-bonn","Tyskland","Bonn","","50.735851","7.10066","{'msmnfma':[{'report_id': '703', 'year': '2017'}],}"
"california university of monterey bay (csumb)","california-university-of-monterey-bay-(csumb)","USA","Monterey","","36.2231079","-121.387742","{'psykologi profesjon':[{'report_id': '698', 'year': '2017'}],'marine coastal development, master':[{'report_id': '689', 'year': '2017'}],}"
"kit","kit","Tyskland","Karlsuhe","","49.0068705","8.4034195","{'industriell økonomi og teknologiledelse':[{'report_id': '683', 'year': '2016'}],'fysmat':[{'report_id': '633', 'year': '2016'}],'industriell kjemi og bioteknologi':[{'report_id': '628', 'year': '2016'}],}"
"fh joanneum","fh-joanneum","Østerrike","Graz","","47.0692082","15.409850805131658","{'økonomi og administrasjon':[{'report_id': '677', 'year': '2016'}],}"
"spbu","spbu","Russland","St. Petersburg","","59.938732","30.316229","{'historie bachelor':[{'report_id': '675', 'year': '2017'}],}"
"eth zurich","eth-zurich","Sveits","Zurich","","47.413218","8.5374914","{'materialteknologi':[{'report_id': '674', 'year': '2017'}],}"
"wästfelische wilhelms-unitversität münster","wastfelische-wilhelms-unitversitat-munster","Tyskland","Münster","","51.9625101","7.6251879","{'mlspråk - tysk/engelsk':[{'report_id': '671', 'year': '2016'}],}"
"pucv","pucv","Chile","Valparaíso","","-33.0443852","-71.61494333997585","{'arkitektur':[{'report_id': '655', 'year': '2016'}],}"
"tu-freiberg","tu-freiberg","Tyskland","Freiberg","","50.9248208","13.331843035967744","{'petroleumsfag':[{'report_id': '650', 'year': '2017'}],}"
"hafencity universität","hafencity-universitat","Tyskland","Hamburg","","53.5405541","10.0079629","{'arkitektur':[{'report_id': '649', 'year': '2016'}, {'report_id': '648', 'year': '2016'}],}"
"hcu hamburg","hcu-hamburg","Tyskland","Hamburg","","53.5404425","10.0047018","{'arkitektur':[{'report_id': '647', 'year': '2016'}],}"
"poznan university of economics","poznan-university-of-economics","Polen","Poznan","","52.4006632","16.91973259178088","{'økonomi og administrasjon':[{'report_id': '637', 'year': '2017'}, {'report_id': '636', 'year': '2017'}],}"
"kanazawa university","kanazawa-university","Japan","Kanazawa","","36.5488035","136.7109247412513","{'samfunnsøkonomi bachelor':[{'report_id': '619', 'year': '2016'}],}"
"école nationale supérieure de techniques avancées ensta","ecole-nationale-superieure-de-techniques-avancees-ensta","Frankrike","Paliseau","","48.714564","2.227851","{'kybernetikk og robotikk':[{'report_id': '616', 'year': '2016'}],}"
"urv","urv","Spania","Tortosa","","40.8110158","0.5209333","{'sykepleie bachelor':[{'report_id': '603', 'year': '2017'}],}"
"indian institute of technology bombay (iit)","indian-institute-of-technology-bombay-(iit)","India","Mumbai","","19.08157715","72.88662753964906","{'bygg- og miljøteknikk':[{'report_id': '592', 'year': '2016'}],}"
"university of portsmouth","university-of-portsmouth","Storbritannia","Portsmouth","","50.795245","-1.0935528683212405","{'europastudier':[{'report_id': '577', 'year': '2017'}],'arkitektur':[{'report_id': '138', 'year': '2016'}],}"
"insa","insa","Frankrike","Toulouse","","43.5735838","1.4646692","{'bioteknologi master':[{'report_id': '573', 'year': '2017'}],}"
"technische universität dresden","technische-universitat-dresden","Tyskland","Dresden","","51.028276500000004","13.735982754935176","{'produktutvikling og produksjon':[{'report_id': '559', 'year': '2017'}],'fysikk og matematikk':[{'report_id': '549', 'year': '2016'}],}"
"universität osnabrück","universitat-osnabruck","Tyskland","Osnabrück","","52.2733042","8.0455442","{'geomatikk':[{'report_id': '552', 'year': '2016'}],}"
"université francois rabelais tours","universite-francois-rabelais-tours","Frankrike","Tours","","47.3569353","0.7033406882245481","{'psykologi profesjon':[{'report_id': '541', 'year': '2017'}],}"
"pontifical universidade catholica","pontifical-universidade-catholica","Brazil","Rio de Janeiro","","-22.9110137","-43.2093727","{'petroleumsteknologi':[{'report_id': '522', 'year': '2016'}],}"
"unlar","unlar","Argentina","La Rioja","","-29.16292165","-67.47683868349571","{'medisin':[{'report_id': '518', 'year': '2017'}],}"
"florida atlantic university","florida-atlantic-university","USA","Boca Raton","","26.3743445","-80.10272360134499","{'marin teknikk (hydrodynamikk)':[{'report_id': '511', 'year': '2016'}],}"
"ctu","ctu","Tsjekkia","Praha","","50.1029026","14.3946353","{'bygg- og miljøteknikk':[{'report_id': '501', 'year': '2017'}],}"
"poznań university of economics and business","poznan-university-of-economics-and-business","Polen","Poznań","","52.4064025","16.918302620756908","{'økonomi og administrasjon bachelor':[{'report_id': '489', 'year': '2017'}],}"
"soas (school of oriental and african studies)","soas-(school-of-oriental-and-african-studies)","Storbritannia","London","","51.5073359","-0.12765","{'sosialantropologi':[{'report_id': '446', 'year': '2016'}],}"
"university of south wales","university-of-south-wales","Storbritannia","Pontypridd","","51.5890692","-3.32748336372119","{'psykologi':[{'report_id': '445', 'year': '2017'}],}"
"university of alberta","university-of-alberta","Canada","Edmonton","","53.52682","-113.5244937350756","{'petroleumsfag':[{'report_id': '439', 'year': '2016'}],}"
"universitatea &quot;alexandru ioan cuza&quot; din iasi","universitatea-&quot;alexandru-ioan-cuza&quot;-din-iasi","Romania","Iasi","","47.1615416","27.5837224","{'vernepleie':[{'report_id': '424', 'year': '2017'}, {'report_id': '240', 'year': '2017'}],}"
"the university of hong kong (hku)","the-university-of-hong-kong-(hku)","Kina","Hongkong","","22.2793278","114.1628131","{'industriell økonomi og teknologiledelse':[{'report_id': '417', 'year': '2016'}],}"
"universidad de extremadura","universidad-de-extremadura","Spania","Badajoz","","38.885072199999996","-7.007832871480037","{'ingeniør fornybar energi':[{'report_id': '413', 'year': '2016'}],}"
"university of ulsan","university-of-ulsan","Korea","Ulsan","","35.519358749999995","129.42922116754994","{'marin teknikk':[{'report_id': '399', 'year': '2017'}],}"
"dublin institue of technology","dublin-institue-of-technology","Irland","Dublin","","53.3493795","-6.2605593","{'utøvende musikk':[{'report_id': '381', 'year': '2016'}],}"
"malmö musikhögskola","malmo-musikhogskola","Sverige","Malmö","","55.6052931","13.0001566","{'jazzlinjen':[{'report_id': '380', 'year': '2016'}],}"
"aalto-yliopisto","aalto-yliopisto","Finland","Helsinki","","60.1860789","24.828102074406736","{'industriell design':[{'report_id': '372', 'year': '2016'}],}"
"university of oklahoma","university-of-oklahoma","USA","Norman","","35.1959878","-97.44570827599858","{'petroleumsfag - reservoarteknologi og petrofysikk':[{'report_id': '364', 'year': '2016'}],'petroleumsfag':[{'report_id': '223', 'year': '2016'}, {'report_id': '152', 'year': '2016'}],}"
"aalto universitetet","aalto-universitetet","Finland","Helsinki","","60.1860789","24.828102074406736","{'industriell design':[{'report_id': '361', 'year': '2016'}],}"
"école nationale des sciences géographiques ensg","ecole-nationale-des-sciences-geographiques-ensg","Frankrike","Paris","","48.8534951","2.3483915","{'ingeniørvitenskap og ikt':[{'report_id': '354', 'year': '2016'}],}"
"universidad técnica del norte","universidad-tecnica-del-norte","Ecuador","Ibarra","","0.3578925","-78.11155252700773","{'psykologi profesjon':[{'report_id': '353', 'year': '2016'}],}"
"muhimbili university of health and allied sciences","muhimbili-university-of-health-and-allied-sciences","Tanzania","Dar es Salaam","","-6.8160837","39.2803583","{'medisin':[{'report_id': '342', 'year': '2017'}],}"
"james cook university","james-cook-university","Australia","Townsville","","-19.328961800000002","146.75664498994468","{'bachelor i marinbiologi':[{'report_id': '333', 'year': '2016'}],}"
"université laval","universite-laval","Canada","Québec","","46.781539550000005","-71.2765369132157","{'lektor med fransk og sosiologi':[{'report_id': '332', 'year': '2017'}],}"
"muhimbili university of health and allied sciences (muhas)","muhimbili-university-of-health-and-allied-sciences-(muhas)","Tanzania","Dar Es Salaam","","-6.8160837","39.2803583","{'medisin':[{'report_id': '321', 'year': '2017'}],}"
"université rennes 2","universite-rennes-2","Frankrike","Rennes","","48.1193848","-1.7014869659553993","{'historie bachelor':[{'report_id': '310', 'year': '2016'}],}"
"university of kwazulu natal","university-of-kwazulu-natal","Sør Afrika","Durban","","-29.867816400000002","30.979683986664345","{'medisin':[{'report_id': '300', 'year': '2017'}, {'report_id': '76', 'year': '2017'}],}"
"pusan national university","pusan-national-university","Korea","Busan","","35.234349800000004","129.07840680801058","{'marin teknikk':[{'report_id': '277', 'year': '2017'}],}"
"ingen universitet, praksis på dagsenteret agenepal","ingen-universitet-praksis-pa-dagsenteret-agenepal","Nepal","Kathmandu","","27.708317","85.3205817","{'fysioterapiutdanning':[{'report_id': '274', 'year': '2017'}],}"
